link,username,tweet
https://twitter.com/anyuser/status/341723961823989761,aboalmout,"شركة mtn وقفتلي خطي بلا سبب ومابيردوا عليي
شو ساوي ؟؟؟؟؟؟؟؟باكل ئمح أفففف كل الدنيا علينا"
https://twitter.com/anyuser/status/341723865308872705,aboalmout,"شركة mtn وقفتلي خطب بلا سبب ومابيردوا عليي
شو ساوي ؟؟؟؟؟؟؟؟باكل ئمح أفففف كل الدنيا علينا"
https://twitter.com/anyuser/status/341692347043680256,aboalmout,http://t.co/n1N9tUUs2t
https://twitter.com/anyuser/status/341665334815764480,aboalmout,http://t.co/Oz60vVE0Se
https://twitter.com/anyuser/status/341661866398998528,aboalmout,في اضافات انحذفت من عندي اللي حاسس حالو محذوف لايزعل مني هههههههههههه http://t.co/6Gg5lGJwCj
https://twitter.com/anyuser/status/341603814434017280,aboalmout,كيفكن فيآ شبيحة http://t.co/bJ8WNRUmyG
https://twitter.com/anyuser/status/341540002313932800,aboalmout,هههههههههههههههه http://t.co/1FGyyJxEsc
https://twitter.com/anyuser/status/341538617715470337,aboalmout,ودي المراكب عالمينا وقود السفينة يا معلم http://t.co/lzlsYuOUo9
https://twitter.com/anyuser/status/341309707421618176,aboalmout,http://t.co/D27wTwn0x5
https://twitter.com/anyuser/status/341285016992620545,aboalmout,http://t.co/DLKIsj4Opm
https://twitter.com/anyuser/status/341265940081676289,aboalmout,أمانة شوفو هالشب ما ألذو تابعو للأخير http://t.co/KVmGuXwNz8
https://twitter.com/anyuser/status/341264119833440258,aboalmout,"اللي كان سارقو بدي العن أمو خليه يرجع يسرقو لشوف
أنا بعمري مادخلت FIREFOX http://t.co/zVBuhFBmWA"
https://twitter.com/anyuser/status/341259581009321984,aboalmout,والسنين اللي جاي كمان ههههههههههههههه http://t.co/tybrTktLcd
https://twitter.com/anyuser/status/341258282222096384,aboalmout,"ليش عم يختفو منشوراتي اللي بيلاحظ شي مو طبيعي أو رسالة مني يحكي معي فورآ 
حاسس الحساب فيه شي"
https://twitter.com/anyuser/status/341257837126766592,aboalmout,http://t.co/aan56SAtrg
https://twitter.com/anyuser/status/341236729153470464,aboalmout,بلغ رفاقنا بأن النصر والفتح اقترب http://t.co/B13kfOe6xO
https://twitter.com/anyuser/status/341176624953319424,aboalmout,الله حيو http://t.co/V6Nqimvz4v
https://twitter.com/anyuser/status/341167813349740544,aboalmout,انضموا http://t.co/iJBGvxMCvB
https://twitter.com/anyuser/status/341164442010148864,aboalmout,http://t.co/QqhzYPmHql
https://twitter.com/anyuser/status/340963689865814016,aboalmout,http://t.co/AepxhMS8e8
https://twitter.com/anyuser/status/340961281840406529,aboalmout,http://t.co/agoapKmT2R
https://twitter.com/anyuser/status/340915285794119680,aboalmout,http://t.co/zeVsyEmIML
https://twitter.com/anyuser/status/340905447152291841,aboalmout,http://t.co/lE6ZjtZ3Ih
https://twitter.com/anyuser/status/340885895722971137,aboalmout,إذا مالل ومابتعرف شو تعمل حط عالقمر التركي الإخوان يحترقون + مصاريف الشحن..
https://twitter.com/anyuser/status/340884052880027649,aboalmout,http://t.co/ojGPS93ueZ
https://twitter.com/anyuser/status/340805301873823744,aboalmout,http://t.co/sUmT7FaNVP
https://twitter.com/anyuser/status/340801153686192128,aboalmout,مافي بتركيا أبو صقار ؟؟؟؟؟؟؟؟؟
https://twitter.com/anyuser/status/340775894396329984,aboalmout,أنا ومن موقعي أطالب بفتح ممرات آمنة لتمرير الحفاضات والبطانيات للشعب التركي المنكوب وأعود وأكرر بدي حط عالحدود بطارية نوكيا ضد المي
https://twitter.com/anyuser/status/340728633385693184,aboalmout,"ما أحلا الكلمة الكانت ع لسانو 
سوريا روح ودما http://t.co/iXmrBBWJYB"
https://twitter.com/anyuser/status/340715463845740544,aboalmout,إدخل وتابع بموضوعية http://t.co/DAsCYrGgGQ
https://twitter.com/anyuser/status/340715124216197120,aboalmout,http://t.co/UwrHhjd2pS
https://twitter.com/anyuser/status/340714469720219648,aboalmout,http://t.co/RmPuJz5N3W
https://twitter.com/anyuser/status/340622386640592896,aboalmout,على النظام التركي أن يلبي مصالح الشعب في نيل حريته وسنقدم مساعدات غير فتاكة وسننشر بطاريات نوكيا عالحدود ونعمل... http://t.co/B1DZpQlGYf
https://twitter.com/anyuser/status/340612987633168384,aboalmout,أيردوغان وأنت بخير ههههههههههه شمتان للسما فيك ياعرصا انشالله بيشنقوك ياحرامي حلب تفي ع شرفك...والله لنكيف وحقنا مابيروح
https://twitter.com/anyuser/status/340549844395515904,aboalmout,"أقسم بالله العظيم ثلاث مرات

أحلام أقذر وأقرف وأحقد إنسان رأته عيني"
https://twitter.com/anyuser/status/340546578186129408,aboalmout,الرحمة لروحك الطاهرة سنذكرك حين نحتفل بالنصر http://t.co/x9Nqj1M8VR
https://twitter.com/anyuser/status/340517535705333761,aboalmout,"علبة الكلورتس ب٦٠ ليرة

عطر فمك بالصلاة عالنبي"
https://twitter.com/anyuser/status/340452910062268416,aboalmout,ع قولتهن (أثلج صدرك واشفي غليلك تكبيييييييير) http://t.co/SrNJC22i8B
https://twitter.com/anyuser/status/340285609530757122,aboalmout,http://t.co/xTKTYAl3yd
https://twitter.com/anyuser/status/340228894063988736,aboalmout,ساعة الصفر .. بتوقيت الأسد | بقلم : الاسكندر طوسي http://t.co/Uf5qcgfvdi
https://twitter.com/anyuser/status/340227158859472897,aboalmout,http://t.co/nN3Yj5Ov7y
https://twitter.com/anyuser/status/340196080232824833,aboalmout,http://t.co/ZZNNSxQXBA
https://twitter.com/anyuser/status/340122231927611392,aboalmout,http://t.co/PKn19XNfPT
https://twitter.com/anyuser/status/339976475828711424,aboalmout,http://t.co/nKqDicBCtb
https://twitter.com/anyuser/status/339851651198357505,aboalmout,شارك http://t.co/CBi1cArvAX
https://twitter.com/anyuser/status/339489442496655365,aboalmout,"سجل ياتاريخ
مبارح فورد حط الخرا بتم جعارة
ههههههه"
https://twitter.com/anyuser/status/339105187107045376,aboalmout,"أحياء عند ربهم يرزقون
صدق الله العظيم http://t.co/6Mb8rFVQ4w"
https://twitter.com/anyuser/status/339103683704926209,aboalmout,ابن عمي اشتقنالك يابطل مياركة شهادتك والله يرحمك http://t.co/QDr83tzNI3
https://twitter.com/anyuser/status/339082157882494976,aboalmout,http://t.co/XJkjhtFE9u
https://twitter.com/anyuser/status/339028823448383488,aboalmout,واحد من كلابهم http://t.co/AtYTpdoglU
https://twitter.com/anyuser/status/339028122357886976,aboalmout,حقيقتهم واضحة ولكن لامانع من المزيد للأدلة الدامغة على انبطاحهم لربهم الماسوني http://t.co/ZFe08FFa5M
https://twitter.com/anyuser/status/339026505193619457,aboalmout,"اللايك والكومنت لاتطيل عمري ولاتقصره ولكن الفيس بوك وسيلة تواصل وإذا ماعم يصير تواصل مافي داعي تكون عندي بالقائمة
مع احترامي"
https://twitter.com/anyuser/status/339009133485371393,aboalmout,يارا عباس معجم في حب الوطن
https://twitter.com/anyuser/status/339008121085247489,aboalmout,"رحمك الله ياغالية 
الله يرحم ترابك http://t.co/8wI8JNnPLp"
https://twitter.com/anyuser/status/338824686651711488,aboalmout,انضمام http://t.co/xTcfjfYPTC
https://twitter.com/anyuser/status/338651718604697601,aboalmout,☆تحت اقدام جيشنا يسقط ويسحق المحال☆ http://t.co/QDVTWPfrNM
https://twitter.com/anyuser/status/338339354181251072,aboalmout,شرف الأمة http://t.co/GSjQpJKgxr
https://twitter.com/anyuser/status/338330271852142592,aboalmout,http://t.co/YBuJ7FXPt9
https://twitter.com/anyuser/status/338326643175211008,aboalmout,http://t.co/ev1q2E2bkZ
https://twitter.com/anyuser/status/338324788231692288,aboalmout,http://t.co/eA6pbwaSHU
https://twitter.com/anyuser/status/338324291412193280,aboalmout,http://t.co/6qKK1PJplP
https://twitter.com/anyuser/status/338311831057731584,aboalmout,لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله
https://twitter.com/anyuser/status/338311687344111616,aboalmout,بيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله لبيك يا نصرالله
https://twitter.com/anyuser/status/338307434676363264,aboalmout,http://t.co/F1QJ90fAvv
https://twitter.com/anyuser/status/338286854606565377,aboalmout,الرحمة لأرواحكم المقدسة http://t.co/FuBa94xAPG
https://twitter.com/anyuser/status/338283986503753728,aboalmout,رحمك الله http://t.co/LWOjkYWfkq
https://twitter.com/anyuser/status/338213459051311106,aboalmout,"انفجر خران الكهربا هالمرة مو تقنين ولاحشيش برجع إذا صلحوه 
واحسرتاه"
https://twitter.com/anyuser/status/338196674017103872,aboalmout,http://t.co/626mZKEYY9
https://twitter.com/anyuser/status/338195646328733697,aboalmout,"هههههههههههههه
تمشـــــــــــيييييييييييييييط http://t.co/omtqGcWMhL"
https://twitter.com/anyuser/status/337953346323357696,aboalmout,http://t.co/wqLYcT73Ww
https://twitter.com/anyuser/status/337517048227831808,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/BLL02LX50A
https://twitter.com/anyuser/status/337517045883236352,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/nr0utoYdsS
https://twitter.com/anyuser/status/337517040636145664,aboalmout,لدعم الجيش العربي السوري حامي الأرض والعرض إجعل صورة برفيل والغلاف كالتالي
https://twitter.com/anyuser/status/337515786543448064,aboalmout,دعم http://t.co/hvJfYWHZ51
https://twitter.com/anyuser/status/337385961405181952,aboalmout,http://t.co/nIGX81FpcQ
https://twitter.com/anyuser/status/337232922752978944,aboalmout,"الله يرحمكن
تكتبون نصرنا بدمائكم فلماذا لانقدس أرواحكم
الرحمة لأرواحكم جميعآ http://t.co/kYyUMkF8mo"
https://twitter.com/anyuser/status/336966453246963715,aboalmout,هادا جيش الوطن http://t.co/23dt3C2gW7
https://twitter.com/anyuser/status/336513098481561600,aboalmout,http://t.co/UAis7HYo43
https://twitter.com/anyuser/status/336509781244264448,aboalmout,http://t.co/GBuB6jsB61
https://twitter.com/anyuser/status/336509356902326272,aboalmout,"إن الموت لنا عادة وكرامتنا من الله الشهادة...
إنا لله وإنا إليه لراجعون
الله يرحمك ياحمودي الغالي ياخيي
قسمآ لن... http://t.co/DHEkUdg5wB"
https://twitter.com/anyuser/status/336387937417711616,aboalmout,"إضرب بحصنك حطم حصن خيبرهم
أنت المنتصر سيف الحق بشار"
https://twitter.com/anyuser/status/250687012791791618,aboalmout,no thing boring
